Name,URL,Age in 2020,Gender,Role,From,Until
"Chan, Kwok Wai (SFC:BCW251) 陳國威",sfclicrec.asp?p=2213037,,,Rep,2017-09-26,2018-04-12
"Chan, Kwok Wai (SFC:BCW251) 陳國威",sfclicrec.asp?p=2213037,,,RO,2018-04-12,2018-06-15
"Chu, Chun Hung 朱俊雄",sfclicrec.asp?p=68915,,,RO,2017-02-24,
"Fan, Kenneth King Chi 范敬智",sfclicrec.asp?p=99890,,M,RO,2017-02-24,
"Fan, King Yip Felix 范敬業",sfclicrec.asp?p=131054,,,RO,2017-02-24,
"Ho, Wing Leung 何永亮",sfclicrec.asp?p=113953,,,RO,2017-02-24,2018-08-02
"Tsang, Sin Ki Cindy 曾倩琪",sfclicrec.asp?p=10001159,,,Rep,2017-05-10,
"Weng, Linlin 翁琳琳",sfclicrec.asp?p=18609978,,,Rep,2018-07-05,2019-04-09
